List A,List B1,List B2
Arabic,Accountancy / Book keeping,Agriculture
Assamese,Anthropology,Engineering Graphics
Bengali,Biology / Biological Studies / Biotechnology / Biochemistry,Entrepreneurship
Bodo,Business Studies,Fine Arts / Visual Arts (Sculpture/Painting)/ Commercial Art
Chinese,Chemistry,Knowledge Traditions and Practices of India (KTPI)
Dogri,Computer Science / Informatics Practices,Mass Media / Mass Communication
English,Economics / Business Economics,Performing Arts
French,Environmental Studies,Physical Education / NCC / Yoga
German,Geography / Geology,Teaching Aptitude
Gujarati,History,
Hindi,Home Science,
Italian,Legal Studies,
Japanese,Mathematics / Applied Mathematics,
Kannada,Physics,
Kashmiri,Political Science,
Konkani,Psychology,
Maithili,Sanskrit,
Malayalam,Sociology,
Manipuri,,
Marathi,,
Nepali,,
Odia,,
Persian,,
Punjabi,,
Russian,,
Sanskrit,,
Santhali,,
Sindhi,,
Spanish,,
Tamil,,
Telugu,,
Tibetan,,
Urdu,,
"Annexure – I
B.A. Program Combinations",,,,,,,,,,,
Aditi Mahavidyalaya (W),,,,,,,,,,,
16,B.A Program (History + Political Science),30,20,11,5,7,0,0,4,4,4
17,B.A Program (Human Development and Family Empowerment (HDFE) + Philosophy),6,3,2,1,1,0,0,1,1,1
18,B.A Program (Human Development and Family Empowerment (HDFE) + Political Science),8,6,3,2,2,0,0,1,1,1
19,B.A Program (Music + Philosophy),2,1,1,1,1,0,0,0,0,0
20,B.A Program (Music + Political Science),2,2,1,1,1,0,0,0,0,0
21,B.A Program (Philosophy + Political Science),5,3,1,1,1,0,0,1,1,1
22,B.A Program (Sanskrit + HDFE),2,1,1,0,0,0,0,0,0,0
23,B.A Program (Sanskrit + History),2,1,1,1,1,0,0,0,0,0
24,B.A Program (Sanskrit + Music),2,1,1,1,1,0,0,0,0,0
25,B.A Program (Sanskrit + Philosophy),2,1,1,0,1,0,0,0,0,0
26,B.A Program (Sanskrit + Political Science),2,2,1,1,1,0,0,0,0,0
,TOTAL,116,71,41,29,32,0,0,13,13,13
,,,,,,,,,,,
Jesus & Mary College (W),,,,,,,,,,,
,B.A. Program Combination,UR,OBC NCL,SC,ST,EWS,SIKH,CHRISTIAN,CW,PwBD,KM
1,B.A Program (Computer Applications + Mathematics),13,0,0,0,0,0,13,1,1,1
2,B.A Program (Computer Applications + Economics),13,0,0,0,0,0,13,1,1,1
3,B.A Program (Economics + Human Resource Management (HRM)),13,0,0,0,0,0,13,1,1,1
4,B.A Program (Economics + Mathematics),13,0,0,0,0,0,13,1,1,1
5,"B.A Program (Economics + Advertising, Sales Promotion and Sales Management)",13,0,0,0,0,0,13,1,1,1
6,B.A Program (English + French),13,0,0,0,0,0,13,1,1,1
7,B.A Program (English + History),13,0,0,0,0,0,13,1,1,1
8,B.A Program (English + Sociology),13,0,0,0,0,0,13,1,1,1
9,B.A Program (English + Philosophy),13,0,0,0,0,0,13,1,1,1
10,"B.A Program (English + Advertising, Sales Promotion and Sales Management)",13,0,0,0,0,0,13,1,1,1
11,B.A Program (French + Philosophy),13,0,0,0,0,0,13,1,1,1
12,B.A Program (History + Political Science),13,0,0,0,0,0,13,1,1,1
13,B.A Program (History + Spanish),13,0,0,0,0,0,13,1,1,1
14,B.A Program (Political Science + Sociology),13,0,0,0,0,0,13,1,1,1
15,B.A Program (Psychology + Philosophy),13,0,0,0,0,0,13,1,1,1
16,B.A Program (Psychology + Sociology),13,0,0,0,0,0,13,1,1,1
17,B.A Program (Psychology + Human Resource Management (HRM)),13,0,0,0,0,0,13,1,1,1
18,B.A Program (Spanish + Sociology),13,0,0,0,0,0,13,1,1,1
19,"B.A Program (Spanish + Advertising, Sales Promotion and Sales Management)",13,0,0,0,0,0,13,1,1,1
20,B.A Program (Physical Education + History),13,0,0,0,0,0,13,1,1,1
21,B.A Program (Physical Education + Sociology),13,0,0,0,0,0,13,1,1,1
,TOTAL,273,0,0,0,0,0,273,21,21,21
,,,,,,,,,,,
Kalindi College (W),,,,,,,,,,,
,B.A. Program Combination,UR,OBC NCL,SC,ST,EWS,SIKH,CHRISTIAN,CW,PwBD,KM
1,B.A Program (Buddhist Studies + History),2,1,1,0,1,0,0,0,0,0
2,B.A Program (Buddhist Studies + Music),2,1,1,0,0,0,0,0,0,0
3,B.A Program (Buddhist Studies + Political Science),3,2,1,1,1,0,0,0,1,0
4,B.A Program (Computer Applications + Economics),5,4,2,1,1,0,0,0,1,0
5,B.A Program (Computer Applications + Entrepreneurship and Small Business (ESB)),3,2,1,1,1,0,0,0,0,0
6,B.A Program (Computer Applications + Geography),2,2,1,1,1,0,0,0,0,0
7,B.A Program (Computer Applications + Mathematics),4,3,2,1,2,0,0,0,0,0
8,B.A Program (Economics + Entrepreneurship and Small Business (ESB)),5,4,2,1,1,0,0,0,0,0
9,B.A Program (Economics + Geography),7,5,3,1,2,0,0,0,0,0
10,B.A Program (Economics + History),7,5,3,1,2,0,0,0,1,0
11,B.A Program (Economics + Mathematics),4,3,1,1,1,0,0,0,0,0
12,B.A Program (Economics + Political Science),17,8,4,1,3,0,0,0,0,0
13,B.A Program (Entrepreneurship and Small Business (ESB) + Geography),2,1,1,0,1,0,0,0,0,0
14,B.A Program (Entrepreneurship and Small Business (ESB) + History),2,1,1,0,0,0,0,0,0,0
15,B.A Program (Entrepreneurship and Small Business (ESB) + Mathematics),4,2,1,1,1,0,0,0,1,0
16,B.A Program (Entrepreneurship and Small Business (ESB) + Political Science),3,2,1,1,1,0,0,0,0,0
17,B.A Program (Geography + History),2,2,1,1,1,0,0,0,0,0
18,B.A Program (Geography + Mathematics),3,2,1,1,1,0,0,0,0,0
19,B.A Program (Geography + Political Science),8,5,3,2,2,0,0,0,1,0
20,B.A Program (History + Music),2,1,1,0,0,0,0,0,0,0
21,B.A Program (History + Political Science),6,4,2,1,2,0,0,0,1,0
22,B.A Program (Music + Political Science),4,3,1,1,1,0,0,0,0,0
23,B.A Program (Sanskrit + Buddhist Studies),3,2,1,1,1,0,0,0,0,0
24,B.A Program (Sanskrit + History),8,5,2,1,1,0,0,0,0,0
25,B.A Program (Sanskrit + Music),3,2,1,1,1,0,0,0,1,0
26,B.A Program (Sanskrit + Political Science),8,5,2,1,1,0,0,0,0,0
,TOTAL,119,77,41,22,30,0,0,0,7,0
,,,,,,,,,,,
Kamala Nehru College (W),,,,,,,,,,,
,B.A. Program Combination,UR,OBC NCL,SC,ST,EWS,SIKH,CHRISTIAN,CW,PwBD,KM
1,"B.A Program (Advertising, Sales Promotion and Sales Management (ASPSM) + Economics)",4,2,1,1,1,0,0,1,1,1
2,"B.A Program (Advertising, Sales Promotion and Sales Management (ASPSM) + Psychology)",4,2,1,1,1,0,0,0,0,0
3,B.A Program (Economics + Mathematics),3,2,1,1,1,0,0,0,0,1
4,B.A Program (Economics + Sociology),4,2,1,1,1,0,0,1,1,1
5,"B.A Program (English + Advertising, Sales Promotion and Sales Management (ASPSM))",4,2,2,1,1,0,0,1,1,1
6,B.A Program (English + Psychology),4,3,1,1,1,0,0,0,0,0
7,B.A Program (Geography + History),4,3,2,0,1,0,0,0,0,0
8,B.A Program (Geography + Political Science),5,3,2,1,1,0,0,1,0,0
9,B.A Program (Hindi + Entrepreneurship and Small Business (ESB)),4,2,1,1,1,0,0,0,1,1
10,B.A Program (Hindi + Sanskrit),2,2,1,0,1,0,0,1,1,1
11,B.A Program (History + Physical Education),2,2,1,0,1,0,0,1,0,1
12,B.A Program (History + Political Science),3,3,2,1,1,0,0,0,0,0
13,B.A Program (Human Resource Management (HRM) + English),2,2,1,0,0,0,0,1,0,1
14,B.A Program (Human Resource Management (HRM) + Physical Education),3,2,1,1,1,0,0,0,1,1
15,B.A Program (Mathematics + Philosophy),2,2,1,0,1,0,0,1,1,1
16,B.A Program (Entrepreneurship and Small Business (ESB) + Political Science),3,2,1,0,0,0,0,0,0,0
17,B.A Program (Philosophy + Sociology),3,2,1,1,1,0,0,0,1,1
18,B.A Program (Psychology + Sociology),3,2,1,1,1,0,0,0,0,0
19,B.A Program (Sanskrit + Physical Education),3,2,1,0,0,0,0,0,0,1
,TOTAL,62,42,23,12,16,0,0,8,8,12
Kirori Mal College,,,,,,,,,,,
,B.A. Program Combination,UR,OBC NCL,SC,ST,EWS,SIKH,CHRISTIAN,CW,PwBD,KM
1,B.A Program (Bengali + History),3,2,1,1,1,0,0,0,0,0
2,B.A Program (Bengali + Political Science),3,2,1,1,1,0,0,0,0,0
3,B.A Program (Economics + History),4,2,2,1,1,0,0,1,1,1
4,B.A Program (Economics + Philosophy),4,2,2,1,1,0,0,0,0,0
5,B.A Program (Economics + Political Science),7,5,3,1,1,0,0,1,1,1
6,B.A Program (English + Political Science),3,2,1,1,1,0,0,1,1,1
7,B.A Program (Hindi + Political Science),3,2,1,1,1,0,0,1,1,1
8,B.A Program (History + Philosophy),4,2,2,1,1,0,0,0,0,0
9,B.A Program (History + Political Science),8,5,2,1,1,0,0,1,1,1
10,B.A Program (Philosophy + Political Science),4,2,2,1,1,0,0,0,0,0
,TOTAL,43,26,17,10,10,0,0,5,5,5
,,,,,,,,,,,
Lady Shri Ram College for Women (W),,,,,,,,,,,
,B.A. Program Combination,UR,OBC NCL,SC,ST,EWS,SIKH,CHRISTIAN,CW,PwBD,KM
1,B.A Program (Computer Applications + Economics),4,2,1,1,1,0,0,1,0,0
2,B.A Program (Computer Applications + Mathematics),3,2,1,1,1,0,0,1,0,0
3,B.A Program (Economics + History),3,2,1,1,1,0,0,0,0,0
4,B.A Program (Economics + Mathematics),4,2,1,1,1,0,0,0,0,0
5,B.A Program (Economics + Political Science),3,2,1,1,1,0,0,0,1,0
6,B.A Program (History + Political Science),6,3,2,1,1,0,0,1,1,1
7,B.A Program (History + Sociology),4,2,1,1,1,0,0,1,1,0
8,B.A Program (Political Science + Psychology),3,2,1,1,1,0,0,0,0,0
9,B.A Program (Psychology + Sociology),4,2,1,1,1,0,0,0,1,0
,TOTAL,34,19,10,9,9,0,0,4,4,1
,,,,,,,,,,,
Lakshmibai College (W),,,,,,,,,,,
,B.A. Program Combination,UR,OBC NCL,SC,ST,EWS,SIKH,CHRISTIAN,CW,PwBD,KM
1,"B.A Program (Advertising, Sales Promotion and Sales Management (ASPSM) + Economics)",17,11,6,3,5,0,0,2,2,2
2,"B.A Program (Advertising, Sales Promotion and Sales Management (ASPSM) + Psychology)",10,7,4,2,2,0,0,1,1,1
3,B.A Program (Apparel Design & Construction + Philosophy),10,7,4,2,2,0,0,1,1,1
4,B.A Program (Computer Applications + Economics),12,8,5,2,3,0,0,2,2,2
5,B.A Program (Computer Applications + Mathematics),10,7,4,2,2,0,0,1,1,1
6,B.A Program (English + Economics),18,12,7,3,5,0,0,2,2,2
7,B.A Program (Food Technology (FT) + Political Science),10,7,4,2,2,0,0,1,1,1
8,B.A Program (Hindi + History),15,10,5,2,5,0,0,2,2,2
9,B.A Program (History + Music),10,7,4,2,2,0,0,1,1,1
10,B.A Program (History + Political Science),31,20,11,6,8,0,0,5,5,5
11,B.A Program (Philosophy + Political Science),28,19,10,5,7,0,0,4,4,4
12,B.A Program (Philosophy + Sociology),13,8,4,3,4,0,0,2,2,2
13,B.A Program (Physical Education + Psychology),10,7,4,2,2,0,0,1,1,1
14,B.A Program (Punjabi + Political Science),10,7,4,2,2,0,0,1,1,1
15,B.A Program (Sanskrit + Sociology),10,7,4,2,2,0,0,1,1,1
,TOTAL,214,144,80,40,53,0,0,27,27,27
,,,,,,,,,,,
Maharaja Agrasen College,,,,,,,,,,,
,B.A. Program Combination,UR,OBC NCL,SC,ST,EWS,SIKH,CHRISTIAN,CW,PwBD,KM
1,B.A Program (Computer Applications + Economics),5,3,2,1,1,0,0,1,0,1
2,B.A Program (Computer Applications + History),5,3,2,1,1,0,0,0,1,1
3,B.A Program (Computer Applications + Mathematics),4,4,1,1,2,0,0,1,0,1
4,B.A Program (Computer Applications + Political Science),5,3,2,1,1,0,0,0,1,1
5,B.A Program (Economics + OMSP),4,4,1,1,2,0,0,1,0,1
6,B.A Program (English + Economics),5,3,2,1,1,0,0,1,1,0
7,B.A Program (English + History),5,3,2,1,1,0,0,0,1,1
8,B.A Program (English + Mathematics),5,3,2,1,1,0,0,1,0,1
9,B.A Program (English + Political Science),5,3,2,1,1,0,0,0,1,1
10,B.A Program (Hindi + Economics),5,3,2,1,1,0,0,1,1,0
11,B.A Program (Hindi + History),5,3,2,1,1,0,0,1,1,0
12,B.A Program (Hindi + Mathematics),5,4,1,1,2,0,0,1,0,0
13,B.A Program (Hindi + Political Science),5,3,2,1,1,0,0,1,1,0
14,B.A Program (History + OMSP),5,3,2,1,1,0,0,0,1,0
15,B.A Program (Mathematics + OMSP),4,4,2,0,2,0,0,1,0,1
16,B.A Program (Office Management & Secretarial Practice (OMSP) + Political Science),5,3,2,1,1,0,0,0,1,1
,TOTAL,77,52,29,15,20,0,0,10,10,10
,,,,,,,,,,,
Maitreyi College (W),,,,,,,,,,,
,B.A. Program Combination,UR,OBC NCL,SC,ST,EWS,SIKH,CHRISTIAN,CW,PwBD,KM
1,B.A Program (Computer Applications + Economics),8,5,3,1,3,0,0,1,1,1
2,B.A Program (Computer Applications + Mathematics),6,4,2,1,2,0,0,1,0,1
3,B.A Program (Economics + Mathematics),4,3,1,1,1,0,0,1,1,1
4,B.A Program (English + Economics),10,7,4,2,2,0,0,0,1,1
5,B.A Program (English + Sociology),11,7,4,2,2,0,0,1,1,1
6,B.A Program (Hindi + History),6,4,2,1,1,0,0,1,1,0
7,B.A Program (Hindi + Political Science),11,7,4,2,2,0,0,1,1,0
8,B.A Program (History + Political Science),14,9,5,2,3,0,0,0,1,1
9,B.A Program (Political Science + Sociology),13,8,4,2,3,0,0,1,1,1
10,B.A Program (Punjabi + History),3,2,1,1,1,0,0,1,0,1
11,B.A Program (Punjabi + Political Science),3,2,1,1,1,0,0,1,1,1
12,B.A Program (Sanskrit + History),2,1,1,0,1,0,0,1,1,1
13,B.A Program (Sanskrit + Political Science),4,3,2,1,1,0,0,1,1,1
,TOTAL,95,62,34,17,23,0,0,11,11,11
,,,,,,,,,,,
Mata Sundri College for Women (W),,,,,,,,,,,
,B.A. Program Combination,UR,OBC NCL,SC,ST,EWS,SIKH,CHRISTIAN,CW,PwBD,KM
1,B.A Program (Entrepreneurship and Small Business (ESB) + Economics),12,0,0,0,0,12,0,2,2,2
2,B.A Program (Entrepreneurship and Small Business (ESB) + Computer Application),6,0,0,0,0,6,0,1,1,1
3,B.A Program (Economics + History),6,0,0,0,0,6,0,1,1,1
4,B.A Program (Economics + Mathematics),10,0,0,0,0,10,0,1,1,1
5,B.A Program (Economics + Political Science),13,0,0,0,0,13,0,2,2,2
6,B.A Program (Economics + Psychology),7,0,0,0,0,7,0,1,1,1
7,B.A Program (English + OMSP),10,0,0,0,0,10,0,1,1,1
8,B.A Program (History + English),5,0,0,0,0,5,0,1,1,1
9,B.A Program (History + Political Science),17,0,0,0,0,17,0,2,2,2
10,B.A Program (Mathematics + Computer Applications),5,0,0,0,0,5,0,1,1,1
11,B.A Program (Music + Political Science),5,0,0,0,0,5,0,1,1,1
12,B.A Program (Philosophy + Political Science),9,0,0,0,0,9,0,1,1,1
13,B.A Program (Philosophy + Psychology),7,0,0,0,0,7,0,1,1,1
14,B.A Program (Political Science + English),4,0,0,0,0,4,0,1,1,1
15,B.A Program (Punjabi + Political Science),10,0,0,0,0,10,0,1,1,1
,TOTAL,126,0,0,0,0,126,0,18,18,18
,,,,,,,,,,,
Miranda House (W),,,,,,,,,,,
,B.A. Program Combination,UR,OBC NCL,SC,ST,EWS,SIKH,CHRISTIAN,CW,PwBD,KM
1,B.A Program (Bengali + Geography),2,1,0,0,0,0,0,0,0,0
2,B.A Program (Bengali + Political Science),2,1,0,0,0,0,0,0,0,0
3,B.A Program (Economics + Geography),4,2,1,1,1,0,0,0,0,0
4,B.A Program (Economics + History),4,2,1,1,1,0,0,0,0,0
5,B.A Program (Economics + Mathematics),5,4,2,1,1,0,0,1,1,1
6,B.A Program (Economics + Political Science),7,5,3,1,2,0,0,1,1,1
7,B.A Program (English + Economics),2,2,1,0,1,0,0,0,0,0
8,B.A Program (English + History),2,2,1,0,1,0,0,0,0,0
9,B.A Program (English + Philosophy),2,1,1,0,0,0,0,0,0,0
10,B.A Program (English + Political Science),2,2,1,0,1,0,0,0,0,0
11,B.A Program (Geography + English),1,1,0,0,0,0,0,0,0,0
12,B.A Program (Geography + History),7,5,3,1,2,0,0,1,1,1
13,B.A Program (Geography + Mathematics),2,1,0,0,0,0,0,0,0,0
14,B.A Program (Geography + Political Science),3,3,2,1,1,0,0,1,1,1
15,B.A Program (Geography + Sociology),2,1,1,0,1,0,0,0,0,0
16,B.A Program (Hindi + History),2,2,1,0,1,0,0,0,0,0
17,B.A Program (Hindi + Political Science),2,2,1,0,1,0,0,0,0,0
18,B.A Program (History + Philosophy),2,2,1,0,1,0,0,0,0,0
19,B.A Program (History + Physical Education),4,2,1,1,1,0,0,0,0,0
20,B.A Program (History + Political Science),14,9,5,2,3,0,0,2,2,2
21,B.A Program (History + Sociology),2,2,1,0,1,0,0,0,0,0
22,B.A Program (Philosophy + Political Science),3,3,2,1,1,0,0,1,1,1
23,B.A Program (Physical Education + Political Science),3,2,1,1,1,0,0,0,0,0
24,B.A Program (Political Science + Sociology),2,1,1,0,1,0,0,0,0,0
25,B.A Program (Punjabi + History),2,1,1,0,1,0,0,0,0,0
26,B.A Program (Sanskrit + Geography),2,1,0,0,0,0,0,0,0,0
27,B.A Program (Sanskrit + History),2,1,0,0,0,0,0,0,0,0
28,B.A Program (Sanskrit + Political Science),4,3,2,1,1,0,0,1,1,1
29,B.A Program (Tamil + Political Science),2,1,1,0,1,0,0,0,0,0
,TOTAL,93,65,35,12,26,0,0,8,8,8
,,,,,,,,,,,
Motilal Nehru College,,,,,,,,,,,
,B.A. Program Combination,UR,OBC NCL,SC,ST,EWS,SIKH,CHRISTIAN,CW,PwBD,KM
1,B.A Program (Economics + History),19,12,7,3,4,0,0,2,2,1
2,B.A Program (Economics + Mathematics),14,10,5,2,2,0,0,2,1,1
3,B.A Program (Economics + Political Science),19,12,7,3,4,0,0,2,2,1
4,B.A Program (English + Economics),4,3,2,1,1,0,0,1,1,0
5,B.A Program (English + History),4,3,2,1,2,0,0,1,1,0
6,B.A Program (English + Mathematics),4,3,2,1,1,0,0,0,0,0
7,B.A Program (English + Political Science),4,3,2,1,2,0,0,1,1,0
8,B.A Program (Hindi + History),9,6,3,2,3,0,0,1,1,1
9,B.A Program (Hindi + Political Science),9,6,3,2,3,0,0,1,1,1
10,B.A Program (History + Political Science),36,23,13,6,7,0,0,4,4,2
11,B.A Program (Sanskrit + History),9,6,3,2,3,0,0,1,1,1
12,B.A Program (Sanskrit + Political Science),9,6,3,2,3,0,0,1,1,1
,TOTAL,140,93,52,26,35,0,0,17,16,9
,,,,,,,,,,,
Motilal Nehru College (Evening),,,,,,,,,,,
,B.A. Program Combination,UR,OBC NCL,SC,ST,EWS,SIKH,CHRISTIAN,CW,PwBD,KM
1,B.A Program (Economics + Mathematics),7,5,3,1,2,0,0,1,1,1
2,B.A Program (Economics + Political Science),20,14,8,4,5,0,0,3,3,3
3,B.A Program (English + Economics),20,14,8,4,5,0,0,3,3,3
4,B.A Program (English + History),12,8,5,2,3,0,0,2,2,2
5,B.A Program (English + Mathematics),6,5,3,1,2,0,0,1,1,1
6,B.A Program (English + Political Science),33,21,11,7,7,0,0,3,3,3
7,B.A Program (Hindi + History),6,4,2,1,2,0,0,1,1,1
8,B.A Program (Hindi + Physical Education),6,4,2,1,2,0,0,1,1,1
9,B.A Program (Hindi + Political Science),6,4,2,1,2,0,0,1,1,1
10,B.A Program (History + Political Science),43,29,16,9,9,0,0,5,5,5
11,B.A Program (Physical Education + Political Science),4,4,2,0,2,0,0,0,0,0
12,B.A Program (Sanskrit + History),6,4,2,1,2,0,0,1,1,1
13,B.A Program (Sanskrit + Political Science),6,4,2,1,2,0,0,1,1,1
14,B.A Program (History + Economics),11,4,3,2,1,0,0,0,0,0
,TOTAL,186,124,69,35,46,0,0,23,23,23
,,,,,,,,,,,
P.G.D.A.V. College,,,,,,,,,,,
,B.A. Program Combination,UR,OBC NCL,SC,ST,EWS,SIKH,CHRISTIAN,CW,PwBD,KM
1,B.A Program (Accounting and Finance + Economics),6,4,2,1,1,0,0,1,1,1
2,B.A Program (Computer Applications + Economics),4,2,2,0,1,0,0,0,0,0
3,B.A Program (Computer Applications + Mathematics),4,2,2,0,1,0,0,1,0,1
4,B.A Program (Economics + Entrepreneurship and Small Business (ESB)),6,4,2,1,1,0,0,1,1,1
5,B.A Program (Economics + Mathematics),4,3,1,0,1,0,0,0,0,0
6,B.A Program (Economics + Political Science),8,5,3,2,2,0,0,1,1,1
7,B.A Program (English + History),4,2,1,1,1,0,0,0,1,0
8,B.A Program (English + Political Science),6,4,2,1,1,0,0,1,1,1
9,B.A Program (Hindi + History),4,2,1,1,1,0,0,0,1,0
10,B.A Program (Hindi + Political Science),3,3,1,1,1,0,0,0,1,0
11,B.A Program (History + Political Science),30,21,12,6,8,0,0,4,4,4
12,B.A Program (Physical Education + Political Science),6,4,2,1,2,0,0,1,1,1
13,B.A Program (Sanskrit + History),3,2,2,1,1,0,0,1,0,1
14,B.A Program (Sanskrit + Political Science),6,4,2,1,1,0,0,1,1,1
,TOTAL,94,62,35,17,23,0,0,12,13,12
,,,,,,,,,,,
P.G.D.A.V. College (Evening),,,,,,,,,,,
,B.A. Program Combination,UR,OBC NCL,SC,ST,EWS,SIKH,CHRISTIAN,CW,PwBD,KM
1,B.A Program (Commerce + Economics),16,11,6,3,4,0,0,2,2,2
2,B.A Program (Economics + History),13,8,4,2,3,0,0,1,1,1
3,B.A Program (Economics + Mathematics),10,7,3,2,3,0,0,1,1,1
4,B.A Program (Economics + Political Science),16,11,6,3,4,0,0,2,2,2
5,B.A Program (English + Economics),6,4,2,1,2,0,0,1,1,1
6,B.A Program (English + History),9,7,4,2,3,0,0,1,1,1
7,B.A Program (English + Mathematics),5,3,2,1,1,0,0,1,1,1
8,B.A Program (English + Political Science),9,7,4,2,3,0,0,1,1,1
9,B.A Program (Hindi + History),8,5,3,2,2,0,0,1,1,1
10,B.A Program (Hindi + Political Science),8,5,3,2,2,0,0,1,1,1
11,B.A Program (History + Political Science),28,17,9,5,6,0,0,3,3,3
12,B.A Program (Physical Education + History),6,4,2,1,2,0,0,1,1,1
13,B.A Program (Physical Education + Political Science),6,4,2,1,2,0,0,1,1,1
,TOTAL,140,93,50,27,37,0,0,17,17,17
,,,,,,,,,,,
Rajdhani College,,,,,,,,,,,
,B.A. Program Combination,UR,OBC NCL,SC,ST,EWS,SIKH,CHRISTIAN,CW,PwBD,KM
1,B.A Program (Economics + History),9,6,3,1,2,0,0,1,1,1
2,B.A Program (Economics + Mathematics),13,8,4,2,3,0,0,1,1,1
3,B.A Program (Economics + Political Science),9,5,3,2,2,0,0,1,1,1
4,B.A Program (English + History),4,3,2,1,1,0,0,1,1,1
5,B.A Program (English + Linguistics),9,6,3,1,2,0,0,1,1,1
6,B.A Program (Hindi + History),4,2,1,1,1,0,0,0,0,0
7,B.A Program (Hindi + Political Science),8,6,3,1,3,0,0,1,1,1
8,B.A Program (History + Political Science),18,12,7,3,4,0,0,2,2,2
9,B.A Program (Linguistics + Political Science),9,5,3,2,2,0,0,1,1,1
10,B.A Program (Sanskrit + History),8,6,3,2,2,0,0,1,1,1
11,B.A Program (Sanskrit + Political Science),4,3,2,1,1,0,0,1,1,1
,TOTAL,95,62,34,17,23,0,0,11,11,11
,,,,,,,,,,,
Ram Lal Anand College,,,,,,,,,,,
,B.A. Program Combination,UR,OBC NCL,SC,ST,EWS,SIKH,CHRISTIAN,CW,PwBD,KM
1,B.A Program (Computer Applications + Economics),10,7,4,2,2,0,0,1,1,1
2,B.A Program (Economics + Mathematics),10,6,4,2,3,0,0,1,1,1
3,B.A Program (History + Political Science),19,13,7,3,5,0,0,3,3,3
,TOTAL,39,26,15,7,10,0,0,5,5,5
,,,,,,,,,,,
Ramanujan College,,,,,,,,,,,
,B.A. Program Combination,UR,OBC NCL,SC,ST,EWS,SIKH,CHRISTIAN,CW,PwBD,KM
1,B.A Program (Accounting and Finance + Economics),4,3,2,0,2,0,0,1,1,1
2,B.A Program (Accounting and Finance + Mathematics),4,3,2,0,1,0,0,1,1,1
3,B.A Program (Economics + Entrepreneurship and Small Business (ESB)),4,3,1,1,1,0,0,1,1,1
4,B.A Program (Economics + Psychology),4,2,2,1,1,0,0,1,1,1
5,B.A Program (Entrepreneurship and Small Business (ESB)+ Mathematics),4,3,1,1,1,,,1,1,1
6,B.A Program (History + Philosophy),8,5,4,1,2,0,0,1,1,1
7,B.A Program (History + Political Science),4,2,2,1,1,0,0,1,1,1
8,B.A Program (Philosophy + Political Science),4,3,1,1,1,0,0,1,1,1
9,B.A Program (Political Science + Psychology),6,3,3,1,2,0,0,1,1,1
10,B.A Program (Hindi + History),4,3,1,1,1,0,0,1,1,0
11,B.A Program (Hindi + Political Science),4,3,1,1,1,0,0,1,1,1
,TOTAL,50,33,20,9,14,0,0,11,11,10
,,,,,,,,,,,
Ramjas College,,,,,,,,,,,
,B.A. Program Combination,UR,OBC NCL,SC,ST,EWS,SIKH,CHRISTIAN,CW,PwBD,KM
1,"B.A Program (Any two discipline from these (English/Hindi/History/Pol.
Science/Economics/Mathematics))",36,25,14,7,9,0,0,4,4,4
2,"B.A Program (Philosophy + Any one out of these (English/Hindi/History/Pol.
Science/Economics/Mathematics/Sanskrit))",13,9,5,2,3,0,0,2,2,2
3,"B.A Program (Sanskrit + Any one out of these (English/Hindi/History/Pol.
Science/Economics/Mathematics/Philosophy))",7,4,2,1,2,0,0,1,1,1
,TOTAL,56,38,21,10,14,0,0,7,7,7
,,,,,,,,,,,
Satyawati College,,,,,,,,,,,
,B.A. Program Combination,UR,OBC NCL,SC,ST,EWS,SIKH,CHRISTIAN,CW,PwBD,KM
1,B.A Program (Economics + History),11,6,3,2,2,0,0,1,1,0
2,B.A Program (Economics + Mathematics),11,6,3,2,2,0,0,1,1,0
3,B.A Program (Economics + OMSP),11,6,3,2,2,0,0,2,1,0
4,B.A Program (Economics + Political Science),11,6,3,2,2,0,0,1,1,0
5,B.A Program (English + Economics),11,6,3,2,2,0,0,1,1,0
6,B.A Program (English + History),11,6,3,2,2,0,0,1,1,0
7,B.A Program (English + Political Science),11,6,3,2,2,0,0,1,1,0
8,B.A Program (Hindi + History),11,6,3,2,2,0,0,1,1,0
9,B.A Program (Hindi + Political Science),11,6,3,2,2,0,0,1,1,0
10,B.A Program (History + Mathematics),11,6,3,2,2,0,0,2,1,0
11,B.A Program (History + Political Science),19,11,6,3,4,0,0,1,2,0
12,B.A Program (Mathematics + OMSP),11,6,3,2,2,0,0,2,1,0
13,B.A Program (Mathematics + Political Science),11,6,3,2,2,0,0,2,1,0
14,B.A Program (Sanskrit + History),9,5,2,1,2,0,0,1,1,0
15,B.A Program (Sanskrit + Political Science),9,5,2,1,2,0,0,1,1,0
,TOTAL,169,93,46,29,32,0,0,19,16,0
,,,,,,,,,,,
Satyawati College (Evening),,,,,,,,,,,
,B.A. Program Combination,UR,OBC NCL,SC,ST,EWS,SIKH,CHRISTIAN,CW,PwBD,KM
1,B.A Program (Accounting and Finance + Economics),10,6,4,2,3,0,0,0,0,0
2,B.A Program (Buddhist Studies + Economics),4,4,2,1,1,0,0,0,0,0
3,B.A Program (Buddhist Studies + Political Science),8,6,3,2,2,0,0,0,0,0
4,B.A Program (Economics + History),24,14,7,3,6,0,0,0,0,0
5,B.A Program (Economics + Mathematics),10,6,4,2,3,0,0,0,0,0
6,B.A Program (Economics + OMSP),17,9,4,3,3,0,0,0,0,0
